Contact	NrofDelivered
90000	45.07042253521127
4500	32.45614035087719
68500	44.590643274853804
132500	44.40789473684211
47000	44.38122332859175
111000	44.85783424077435
25500	45.56786703601108
89500	45.45112781954887
4000	21.929824561403507
68000	45.233366434955315
132000	43.85121457489878
46500	44.51754385964912
110500	44.494857834240776
25000	44.73684210526316
89000	45.26315789473684
3500	23.684210526315788
67500	44.885799404170804
131500	44.2769545222279
46000	44.37134502923977
110000	44.19237749546279
24500	43.07479224376731
88500	44.88721804511278
3000	15.789473684210526
67000	44.240317775571
131000	44.20030659172202
45500	44.73684210526316
109500	44.706242350061196
24000	42.98245614035088
88000	45.2326468344775
2500	5.263157894736842
66500	44.93927125506073
130500	44.20030659172202
45000	44.73684210526316
109000	44.67564259485924
23500	42.39766081871345
87500	45.08009153318078
2000	5.263157894736842
66000	44.78744939271255
130000	44.349845201238395
44500	44.51127819548872
108500	44.98452012383901
23000	42.39766081871345
87000	45.588235294117645
1500	2.631578947368421
65500	45.51083591331269
129500	44.06604747162023
44000	44.81424148606811
108000	44.76780185758514
22500	44.42724458204334
86500	45.085139318885446
1000	NaN
65000	44.68524251805985
129000	44.424179260031266
43500	44.11764705882353
107500	44.55108359133127
22000	42.414860681114554
86000	45.00773993808049
500	NaN
64500	44.27244582043344
128500	44.13757165190203
43000	45.29505582137161
107000	44.95614035087719
21500	43.91447368421053
85500	45.365278868813824

