Message ID 	 Delay
M2147	1028.10
M2158	1028.80
M2136	1029.50
M2190	729.90
M2265	130.30
M2162	1105.20
M2200	805.40
M2183	806.10
M2194	858.10
M2228	558.50
M2172	859.20
M2210	559.80
M2241	562.10
M2177	862.50
M2269	264.00
M2215	564.70
M2253	266.90
M2218	771.90
M2199	1072.50
M2222	773.20
M2202	1073.60
M2175	1074.10
M2193	1074.70
M2201	1075.00
M2303	175.50
M2180	1076.10
M2225	776.30
M2264	476.50
M2173	1076.80
M2195	1077.30
M2184	1077.80
M2196	1078.20
M2259	478.80
M2261	479.50
M2171	1101.70
M2211	802.30
M2187	1102.70
M2277	503.40
M2255	504.10
M2304	637.80
M2340	338.40
M2248	938.90
M2256	939.30
M2379	232.50
M2266	1133.10
M2341	533.50
M2342	534.10
M2307	834.50
M2268	1134.70
M2383	235.20
M2315	835.70
M2353	535.90
M2311	836.30
M2247	1136.60
M2251	1137.90
M2295	838.10
M2333	538.30
M2331	538.90
M2293	839.10
M2335	539.50
M2246	1139.80
M2249	1140.40
M2272	1140.70
M2329	542.40
M2294	843.00
M2334	543.20
M2317	843.50
M2308	971.10
M2297	971.70
M2299	972.40
M2337	672.70
M2336	672.90
M2361	377.70
M2362	378.20
M2388	381.30
M2350	681.80
M2282	982.40
M2323	683.10
M2332	686.30
M2368	386.50
M2345	757.30
M2363	457.70
M2328	758.10
M2387	458.50
M2391	459.20
M2370	459.80
M2421	160.20
M2376	460.50
M2310	1060.90
M2296	1062.30
M2285	1062.70
M2287	1063.30
M2348	763.80
M2356	767.60
M2373	704.20
M2380	704.50
M2455	105.10
M2347	1005.40
M2369	705.90
M2371	706.30
M2400	406.60
M2355	1015.00
M2390	715.30
M2349	1015.70
M2346	1016.10
M2427	417.20
M2386	807.90
M2364	808.30
M2339	1108.60
M2366	823.30
M2365	1060.90
M2422	761.30
M2385	1061.90
M2394	1062.20
M2429	762.70
M2424	763.10
M2393	1063.30
M2423	763.70
M2428	764.40
M2466	464.80
M2358	1065.50
M2410	774.50
M2415	775.10
M2405	845.20
M2442	545.50
M2467	546.20
M2459	546.80
M2404	847.20
M2414	847.70
M2406	848.20
M2377	1151.30
M2360	1151.60
M2447	551.80
M2436	552.00
M2382	1152.40
M2425	852.60
M2456	615.80
M2505	316.10
M2453	616.30
M2417	917.00
M2493	317.50
M2437	752.40
M2413	1053.00
M2401	1053.20
M2399	1053.70
M2411	1054.30
M2530	154.60
M2403	1055.20
M2430	1055.40
M2402	1055.80
M2432	1056.10
M2416	1056.40
M2408	1057.00
M2464	872.90
M2516	273.40
M2452	873.90
M2440	874.10
M2490	574.50
M2451	875.00
M2501	575.30
M2438	875.50
M2465	876.10
M2443	876.60
M2506	577.20
M2460	992.20
M2485	692.60
M2454	993.10
M2504	693.40
M2433	993.60
M2434	994.00
M2507	694.30
M2568	94.90
M2519	395.10
M2531	395.50
M2528	396.00
M2478	696.40
M2463	997.00
M2497	697.40
M2491	868.70
M2483	868.90
M2489	869.60
M2486	869.80
M2498	870.30
M2499	870.60
M2536	662.30
