Contact	NrofDelivered
64000	50.421052631578945
128000	49.504950495049506
42500	49.282296650717704
106500	50.46992481203007
21000	47.03947368421053
85000	50.35349567949725
63500	50.421052631578945
127500	49.973684210526315
42000	48.72408293460925
106000	51.04629042485732
20500	45.723684210526315
84500	51.03668261562998
63000	51.23523093447906
127000	49.684210526315795
41500	49.83552631578947
105500	50.44388078630311
20000	48.59649122807018
84000	50.51834130781499
62500	50.10741138560687
126500	49.94683678894205
41000	48.60197368421053
105000	50.41217501585289
19500	46.14035087719298
83500	50.199362041467296
62000	49.78517722878625
126000	49.94683678894205
40500	50.169779286926996
104500	50.609756097560975
19000	47.744360902255636
83000	50.72874493927125
61500	50.27412280701754
125500	49.78734715576821
40000	48.64176570458404
104000	50.25673940949936
18500	46.616541353383454
82500	50.32388663967612
61000	50.05482456140351
125000	50.10741138560687
39500	48.217317487266556
103500	50.71474983755686
18000	45.67669172932331
82000	50.82236842105263
60500	50.83986562150056
124500	49.91944146079484
39000	48.94736842105264
103000	50.45484080571801
17500	47.368421052631575
81500	50.45230263157895
60000	49.608062709966404
124000	49.650912996777656
38500	47.719298245614034
102500	50.227420402859
17000	45.95141700404859
81000	50.08223684210527
59500	49.608062709966404
123500	50.05425935973955
38000	49.18330308529946
102000	50.78947368421053
16500	48.24561403508772
80500	50.75187969924813
59000	50.34324942791763
123000	49.945740640260446
37500	48.00362976406534
101500	50.59210526315789
16000	45.614035087719294
80000	50.54302422723475
58500	49.82837528604119
122500	50.32894736842105
37000	47.64065335753176
101000	50.8327781479014
15500	43.640350877192986
79500	50.84889643463497
58000	50.29239766081871
122000	49.64364035087719
36500	49.06015037593985
100500	50.099933377748165
15000	47.12918660287082
79000	50.04244482173175
57500	49.06432748538012
121500	49.64364035087719
36000	47.08646616541353
100000	49.900066622251835
14500	44.25837320574163
78500	49.787775891341255
57000	48.888888888888886
121000	50.08310249307479
35500	48.83040935672515
99500	50.53981106612686
14000	47.10526315789474
78000	50.56082830025884
56500	49.760765550239235
120500	49.72299168975069
35000	48.53801169590643
99000	50.371120107962206
13500	45.0
77500	50.56082830025884
56000	49.52153110047847
120000	50.027995520716686
34500	47.27095516569201
98500	50.8544087491456
13000	43.42105263157895
77000	49.9137187230371
55500	50.3671970624235
119500	49.8040313549832
34000	48.78542510121457
98000	50.75187969924813
12500	45.90643274853801
76500	50.74561403508772
55000	49.93880048959608
119000	49.74804031354983
33500	47.97570850202429
97500	50.58099794941901
12000	43.27485380116959
76000	50.74561403508772
54500	49.143206854345166
118500	49.9151103565365
33000	49.1578947368421
97000	51.004155124653735
11500	42.39766081871345
75500	51.15967885816235
54000	50.31328320802005
118000	49.660441426146015
32500	48.73684210526316
96500	50.727146814404435
11000	43.75
75000	50.93666369313114
53500	49.18546365914787
117500	50.08581235697941
32000	47.473684210526315
96000	50.55401662049861
10500	42.76315789473684
74500	50.99818511796733
53000	50.25673940949936
117000	50.02860411899314
31500	47.91666666666667
95500	50.8421052631579
10000	48.49624060150376
74000	50.45372050816697
52500	48.587933247753526
116500	49.74256292906178
31000	47.91666666666667
95000	50.59649122807017
9500	40.225563909774436
73500	50.40834845735027
52000	48.587933247753526
116000	50.115673799884334
30500	49.19908466819222
94500	50.960170697012806
9000	40.225563909774436
73000	51.061865189289016
51500	49.73684210526316
115500	49.85540775014459
30000	47.48283752860412
94000	50.53342816500711
8500	45.17543859649123
72500	50.69252077562327
136500	50.09837678307919
51000	49.01315789473684
115000	50.175438596491226
29500	47.025171624713956
93500	50.21337126600285
8000	39.03508771929825
72000	50.41551246537396
136000	49.778652238071814
50500	49.46018893387315
114500	49.824561403508774
29000	48.20574162679426
93000	50.5407354001442
7500	41.578947368421055
71500	50.79887218045113
135500	49.75405804230202
50000	49.46018893387315
114000	49.824561403508774
28500	48.20574162679426
92500	50.5407354001442
7000	37.89473684210527
71000	50.46992481203007
135000	49.900695134061564
49500	48.65047233468286
113500	50.38438793613247
28000	49.62406015037594
92000	51.13304093567251
6500	33.1578947368421
70500	51.291866028708135
134500	49.627606752730884
49000	49.930747922437675
113000	50.20697811945595
27500	48.87218045112782
91500	50.877192982456144
6000	40.78947368421053
70000	50.47846889952153
134000	50.0
48500	48.822714681440445
112500	49.91129509166174
27000	48.87218045112782
91000	50.6578947368421
5500	34.868421052631575
69500	50.19138755980861
133500	49.799498746867165
48000	49.786628733997155
112000	50.23923444976076
26500	49.60526315789473
90500	50.92661230541141
5000	36.84210526315789
69000	50.77972709551657
133000	49.69924812030075
47500	49.786628733997155
111500	50.119617224880386
26000	47.368421052631575
90000	50.66716085989622
4500	34.21052631578947
68500	50.24366471734892
132500	50.075910931174086
47000	49.502133712660026
111000	50.51421657592257
25500	49.86149584487535
89500	51.127819548872175
4000	21.929824561403507
68000	51.09235352532274
132000	49.46862348178138
46500	49.41520467836257
110500	50.0604960677556
25000	49.307479224376735
89000	50.78947368421053
3500	23.684210526315788
67500	50.695134061569014
131500	49.94890137966274
46000	49.26900584795322
110000	49.727767695099814
24500	47.92243767313019
88500	50.41353383458647
3000	14.473684210526317
67000	50.0
131000	49.8978027593255
45500	49.62406015037594
109500	50.30599755201959
24000	47.514619883040936
88000	50.91533180778032
2500	2.631578947368421
66500	50.80971659919028
130500	49.8978027593255
45000	49.62406015037594
109000	50.27539779681762
23500	46.783625730994146
87500	50.800915331807786
2000	2.631578947368421
66000	50.6578947368421
130000	50.0515995872033
44500	49.32330827067669
108500	50.65015479876161
23000	46.783625730994146
87000	51.354489164086694
1500	2.631578947368421
65500	51.44478844169247
129500	49.61300309597523
44000	49.690402476780186
108000	50.40247678018576
22500	48.91640866873065
86500	50.61919504643962
1000	NaN
65000	50.464396284829725
129000	50.02605523710266
43500	49.14860681114551
107500	50.24767801857585
22000	46.749226006191954
86000	50.50309597523219
500	NaN
64500	50.15479876160991
128500	49.86972381448671
43000	50.398724082934606
107000	50.6578947368421
21500	48.35526315789473
85500	50.86410054988216

